manufactor,name,ename,aprice,sprice,laptop_size,laptop_weight,laptop_type,Screen_size,Screen_type,Screen_resolution,CPU_manufacturer,CPU_series,CPU_model,CPU_frequency,cache_memory,RAM,RAM_type,hard_disk,internal_memory,graphic_manufacturer,graphic_model,graphic_memory,Laptop_id
apple,"
لپ تاپ اپل مک بوک پرو مدل ام اف 839
","
MacBook Pro MF839 13 inch with Retina Display Laptop
",18200000,18500000,18 * 219 * 314 میلیمتر,1.58,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,5th Generation-Broadwell,2.7 گیگا هرتز,3 مگابایت,8 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,Iris Graphics 6100,,1406
apple,"
لپ تاپ اپل مک بوک پرو مدل MR9R2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2018 MR9R2 13 inch with Touch Bar and Retina Display Laptop
",24500000,29599000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.3 گیگا هرتز,3.8 گیگاهرتز,,8 گیگابایت,DDR3,512 گیگابایت,SSD,Intel,Iris Plus Graphics 655,,66958
apple,"
لپ تاپ اپل مک بوک پرو مدل MLH12 دارای تاچ بار
","
MacBook Pro 2016 MLH12 13-inch with Touch Bar and Retina Display Laptop
",21449000,21599000,14.9 * 212 * 304 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.9 گیگا هرتز,3.3 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Iris Graphics 550,,48412
apple,"
لپ تاپ 16 اینچ اپل مک بوک پرو 2019 مدل MVVM2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 16-inch MVVM2 Core i9 with Touch Bar and Retina Display Laptop
",16000000,16100000,16 * 245 * 357 میلیمتر,6.968171408250355,مک‌بوک,15.356340405014462,Retina displayLED‑backlit display with IPS,3072‑by‑1920 native resolution at 226 pixels ,INTEL,Core i9,2.3 گیگا هرتز,4.8 گیگاهرتز,,16 گیگابایت,DDR4,1 ترابایت,SSD,AMD,AMD Radeon Pro 5500M with 4GB of GDDR6Intel UHD Graphics 630,4 گیگابایت,87060
apple,"
لپ تاپ اپل مک بوک ایر 2020 مدل MVH22
","
MacBook Air 2020 MVH22 13 inch with Retina Display Laptop
",17441000,17566000,212 * 16 * 304 میلیمتر,1.29,مک‌بوک,13.3,LED-backlit display with IPS technology,1600 * 2560,INTEL,Core i5,1.1 گیگاهرتز,3.5 گیگاهرتز,,8 گیگابایت,,512 گیگابایت,SSD,Intel,Intel Iris Plus Graphics,,109472
apple,"
لپ تاپ 13 اینچی اپل مدل MacBook Pro MWP52 2020 Core i5 10th همراه با تاچ بار
","
MacBook Pro MWP52 2020 Core i5 10th 13 inch with Touch Bar and Retina Display Laptop
",69300000,70300000,15 * 212 * 304 میلیمتر,1.4,مک‌بوک,13.3,LED-backlit display with IPS technology,1600 * 2560,INTEL,Core i5,2.0 گیگا هرتز,3.8 گیگاهرتز,,16 گیگابایت,DDR4,1 ترابایت,SSD,Intel,Intel Iris Plus,,109616
apple,"
لپ تاپ اپل مک بوک پرو 2019 مدل MV902 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2019  MV902 Core i7 15.4 inch with Touch Bar and Retina Display Laptop
",29889000,29999000,15 * 240 * 349 میلیمتر,1.83,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,2.6 گیگا هرتز,4.6 گیگاهرتز,,16 گیگابایت,DDR4,256 گیگابایت,SSD,AMD,Radeon Pro 555X with 4GB of GDDR5Intel UHD Graphics 630,4 گیگابایت,72076
apple,"
لپ تاپ اپل مک بوک پرو 2019 مدل MV972 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2019  MV972 Core i5 13 inch with Touch Bar and Retina Display Laptop
",19700000,19900000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.4 گیگا هرتز,4.1 گیگاهرتز,,8 گیگابایت,2133 مگا هرتز,512 گیگابایت,SSD,AMD,Intel Iris Plus Graphics 655,,72075
apple,"
لپ تاپ 13 اینچی اپل مدل MacBook Pro MXK32 2020 همراه با تاچ بار
","
MacBook Pro MXK32 2020 Core i5 13 inch with Touch Bar and Retina Display Laptop
",14900000,15000000,15 * 212 * 304 میلیمتر,1.4,مک‌بوک,13.3,LED-backlit display with IPS technology,1600 * 2560,INTEL,Core i5,1.4 گیگاهرتز,3.9 گیگاهرتز,,8 گیگابایت,2133 مگا هرتز,256 گیگابایت,SSD,Intel,Intel Iris Plus Graphics 645,,109610
apple,"
لپ تاپ 13 اینچی اپل مدل MacBook Pro MXK52 2020 همراه با تاچ بار
","
MacBook Pro MXK52 2020 Core i5 13 inch with Touch Bar and Retina Display Laptop
",39639000,39989000,15 * 212 * 304 میلیمتر,1.4,مک‌بوک,13.3,LED-backlit display with IPS technology,1600 * 2560,INTEL,Core i5,1.4 گیگاهرتز,3.9 گیگاهرتز,,8 گیگابایت,2133 مگا هرتز,512 گیگابایت,SSD,Intel,Intel Iris Plus Graphics 645,,109612
apple,"
لپ تاپ اپل مک بوک ایر 2020 مدل MWTJ2 با پردازنده i3
","
MacBook Air 2020 MWTJ2 13 inch with Retina Display Laptop
",16100000,16300000,212 * 16 * 304 میلیمتر,1.29,مک‌بوک,13.3,LED-backlit display with IPS technology,1600 * 2560,INTEL,Core i3,1.1 گیگاهرتز,3.2 گیگاهرتز,,8 گیگابایت,,256 گیگابایت,SSD,Intel,Intel Iris Plus Graphics,,109475
apple,"
لپ تاپ اپل مک بوک پرو ام اف 841
","
MacBook Pro MF841 - 13.3 Inch with Retina Display
",44789000,44899000,18 * 219 * 313 میلیمتر,1.57,,13.3,TFT LED-backlit LCD,1600 * 2560,INTEL,Core i5,5th Generation-Broadwell,2.9 گیگا هرتز,,8 گیگابایت,DDR3,512 گیگابایت,SSD,Intel,HD Graphics 6100 Iris Pro,,2507
apple,"
لپ تاپ اپل مک بوک پرو مدل MR9Q2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2018 MR9Q2 13 inch with Touch Bar and Retina Display Laptop
",70900000,71000000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.3 گیگا هرتز,3.8 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Iris Plus Graphics 655,,66959
apple,"
لپ تاپ اپل مک بوک پرو مدل MR9U2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2018 MR9U2 13 inch with Touch Bar and Retina Display Laptop
",17300000,17500000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.3 گیگا هرتز,3.8 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Iris Plus Graphics 655,,66960
apple,"
لپ تاپ اپل مک بوک ایر مدل MRE92
","
MacBook Air 2018 MRE92 13.3 inch with Retina Display Laptop
",17950000,41000000,305 * 15 * 305 میلیمتر,1.25,مک‌بوک,13.3,IPS,1600 * 2560,INTEL,Core i5,1.6 گیگاهرتز,3.6 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,UHD Graphics 617,,68248
apple,"
لپ تاپ اپل مک بوک پرو مدل MPTR2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2017 MPTR2 15.4 inch with Touch Bar and Retina Display Laptop
",27550000,27750000,15 * 241 * 351 میلیمتر,1.82,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,2.8 گیگا هرتز,3.8 گیگاهرتز,,16 گیگابایت,DDR3,256 گیگابایت,SSD,AMD Radeon ,Pro 555,2 گیگا بایت,51804
apple,"
لپ تاپ اپل مک بوک پرو مدل MPTV2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2017 MPTV2 15.4 inch with Touch Bar and Retina Display Laptop
",16055000,16155000,15 * 241 * 351 میلیمتر,1.82,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,2.9 گیگا هرتز,3.9 گیگاهرتز,,16 گیگابایت,DDR3,512 گیگابایت,SSD,AMD Radeon ,Pro 560,4 گیگابایت,51805
apple,"
لپ تاپ اپل مک بوک پرو مدل MPTW2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2017 MPTW2 15.4 inch with Touch Bar and Retina Display Laptop
",20150000,20250000,15 * 241 * 351 میلیمتر,1.83,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,3.1 گیگاهرتز,4.1 گیگاهرتز,,16 گیگابایت,DDR3,1 ترابایت,SSD,AMD Radeon ,Pro 560,4 گیگابایت,62892
apple,"
لپ تاپ اپل مک بوک پرو ام جی وای 32
","
MacBook Pro MJY32 12 Inch with Retina Display
",31564000,31699000,13.1 * 196.5 * 285 میلیمتر,6.968171408250355,,15.356340405014462,IPS LCD,1440 * 2304,INTEL,Core-M,5th Generation-Broadwell,1.1 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,HD Graphics 5300,,2840
apple,"
لپ تاپ اپل مک بوک پرو مدل MPXR2 دارای صفحه نمایش رتینا
","
MacBook Pro 2017 MPXR2 13 inch with Retina Display Laptop
",10900000,11000000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.3 گیگا هرتز,3.6 گیگاهرتز,,8 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,Iris Plus Graphics 640,,51789
apple,"
لپ تاپ اپل مک بوک پرو مدل MPXU2 دارای صفحه نمایش رتینا
","
MacBook Pro 2017 MPXU2 13 inch with Retina Display Laptop
",29150000,29350000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.3 گیگا هرتز,3.6 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Iris Plus Graphics 640,,51798
apple,"
لپ تاپ اپل مک بوک ایر 2020 مدل MVH52
","
MacBook Air 2020 MVH52 13 inch with Retina Display Laptop
",31720000,31900000,212 * 16 * 304 میلیمتر,1.29,مک‌بوک,13.3,LED-backlit display with IPS technology,1600 * 2560,INTEL,Core i5,1.1 گیگاهرتز,3.5 گیگاهرتز,,8 گیگابایت,,512 گیگابایت,SSD,Intel,Intel Iris Plus Graphics,,109473
apple,"
لپ تاپ اپل مک بوک پرو 2019 مدل MV932 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2019  MV932 Core i9 15.4 inch with Touch Bar and Retina Display Laptop
",14650000,14850000,15 * 240 * 349 میلیمتر,1.83,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i9,2.3 گیگا هرتز,4.8 گیگاهرتز,,16 گیگابایت,DDR4,512 گیگابایت,SSD,AMD,Radeon Pro 560X GDDR5 ,4 گیگابایت,72426
apple,"
لپ تاپ اپل مک بوک ایر 2019 مدل MVFM2
","
MacBook Air 2019 MVFM2 13.3 inch with Retina Display Laptop
",104880000,105880000,305 * 15 * 305 میلیمتر,1.25,مک‌بوک,13.3,IPS,1600 * 2560,INTEL,Core i5,1.6 گیگاهرتز,3.6 گیگاهرتز,,8 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,UHD Graphics 617,,73192
apple,"
لپ تاپ اپل مک بوک ایر 2019 مدل MVFK2
","
MacBook Air 2019 MVFK2 13.3 inch with Retina Display Laptop
",28575000,14850000,305 * 15 * 305 میلیمتر,1.25,مک‌بوک,13.3,IPS,1600 * 2560,INTEL,Core i5,1.6 گیگاهرتز,3.6 گیگاهرتز,,8 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,UHD Graphics 617,,73193
apple,"
لپ تاپ اپل مک بوک ایر 2019 مدل MVFL2
","
MacBook Air 2019 MVFL2 13.3 inch with Retina Display Laptop
",22850000,22900000,305 * 15 * 305 میلیمتر,1.25,مک‌بوک,13.3,IPS,1600 * 2560,INTEL,Core i5,1.6 گیگاهرتز,3.6 گیگاهرتز,,8 گیگابایت,2133 مگا هرتز,256 گیگابایت,SSD,Intel,UHD Graphics 617,,74397
apple,"
لپ تاپ اپل مک بوک پرو 2019 مدل MV922 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2019  MV922 Core i7 15.4 inch with Touch Bar and Retina Display Laptop
",31199000,32199000,15 * 240 * 349 میلیمتر,1.83,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,2.6 گیگا هرتز,4.6 گیگاهرتز,,16 گیگابایت,DDR4,256 گیگابایت,SSD,AMD,Radeon Pro 555X with 4GB of GDDR5Intel UHD Graphics 630,4 گیگابایت,76231
apple,"
لپ تاپ اپل مک بوک ایر 2020 مدل MVH42
","
MacBook Air 2020 MVH42 13 inch with Retina Display Laptop
",30330000,30530000,212 * 16 * 304 میلیمتر,1.29,مک‌بوک,13.3,LED-backlit display with IPS technology,1600 * 2560,INTEL,Core i5,1.1 گیگاهرتز,3.5 گیگاهرتز,,8 گیگابایت,,512 گیگابایت,SSD,Intel,Intel Iris Plus Graphics,,109474
apple,"
لپ تاپ اپل مک بوک ایر 2020 مدل MWTK2 با پردازنده i3
","
MacBook Air 2020 MWTK2 13 inch with Retina Display Laptop
",23550000,23750000,212 * 16 * 304 میلیمتر,1.29,مک‌بوک,13.3,LED-backlit display with IPS technology,1600 * 2560,INTEL,Core i3,1.1 گیگاهرتز,3.2 گیگاهرتز,,8 گیگابایت,,256 گیگابایت,SSD,Intel,Intel Iris Plus Graphics,,109477
apple,"
لب تاپ اپل مک بوک پرو مدل MPXV2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2017 MPXV2 13 inch with Touch Bar and Retina Display Laptop
",26550000,29000000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,3.1 گیگاهرتز,3.5 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Iris Plus Graphics 650,,51664
apple,"
لب تاپ اپل مک بوک ایر مدل ام جی وی ای 2
","
MacBookAir-MJVE2
",28530000,28630000,17 * 277 * 325 میلی‌متر,1.35,,15.356340405014462,TFT LED-Backlit LCD,900 * 1440,INTEL,Core i5,5th Generation-Broadwell,1.6 گیگاهرتز,,4 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,HD Graphics 6000,,1554
apple,"
لب تاپ اپل مک بوک ایر مدل ام دی 761
","
MacBookAir-MD761B
",71549000,71699000,17 * 277 * 325 میلی‌متر,1.35,,15.356340405014462,High-Resolution Widescreen LED-Backlit Glossy Display,900 * 1440,INTEL,Core i5,i5-4260U,1.4 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,HD Graphics 5000,,1186
apple,"
لپ تاپ 13 اینچی اپل مدل MacBook Air CTO 2017 
","
MacBook Air CTO Z0UU i7 8GB 128GB 13.3 inch Laptop
",11900000,12000000,17 * 227 * 325 میلیمتر,1.35,مک‌بوک,13.3,TFT LED-backlit LCD,900 * 1440,INTEL,Core i7,2.2 گیگا هرتز,3.2 گیگاهرتز,,8 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,HD Graphics 6000,,70580
apple,"
لپ تاپ اپل مک بوک ایر مدل MRE82
","
MacBook Air 2018 MRE82 13.3 inch with Retina Display Laptop
",14450000,18399000,305 * 15 * 305 میلیمتر,1.25,مک‌بوک,13.3,IPS,1600 * 2560,INTEL,Core i5,1.6 گیگاهرتز,3.6 گیگاهرتز,,8 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,UHD Graphics 617,,68245
apple,"
لپ تاپ اپل مک بوک ایر مدل MREE2
","
MacBook Air 2018 MREE2 13.3 inch with Retina Display Laptop
",15930000,16030000,305 * 15 * 305 میلیمتر,1.25,مک‌بوک,13.3,IPS,1600 * 2560,INTEL,Core i5,1.6 گیگاهرتز,3.6 گیگاهرتز,,8 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,UHD Graphics 617,,68246
apple,"
لپ تاپ 13 اینچی اپل مدل MacBook Pro MWP42 2020 Core i5 10th همراه با تاچ بار
","
MacBook Pro MWP42 2020 Core i5 10th 13 inch with Touch Bar and Retina Display Laptop
",21784000,21899000,15 * 212 * 304 میلیمتر,1.4,مک‌بوک,13.3,LED-backlit display with IPS technology,1600 * 2560,INTEL,Core i5,2.0 گیگا هرتز,3.8 گیگاهرتز,,16 گیگابایت,DDR4,512 گیگابایت,SSD,Intel,Intel Iris Plus,,109614
apple,"
لپ تاپ اپل مک بوک پرو 2019 مدل MUHQ2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2019 MUHQ2 Core i5 13 inch with Touch Bar and Retina Display Laptop
",17670000,72500000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,1.4 گیگاهرتز,3.9 گیگاهرتز,,8 گیگابایت,2133 مگا هرتز,128 گیگابایت,SSD,AMD,Intel Iris Plus Graphics 645,,74292
apple,"
لپ تاپ اپل مک بوک ایر مدل MREA2
","
MacBook Air 2018 MREA2 13.3 inch with Retina Display Laptop
",32399000,32499000,305 * 15 * 305 میلیمتر,1.25,مک‌بوک,13.3,IPS,1600 * 2560,INTEL,Core i5,1.6 گیگاهرتز,3.6 گیگاهرتز,,8 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,UHD Graphics 617,,68247
apple,"
لپ تاپ اپل مک بوک مدل MNYM2
","
MacBook MNYM2 2017 12 inch Laptop
",20184000,20299000,1.31~0.35 * 196.5 * 280.5 ميليمتر,6.968171408250355,مک‌بوک,15.356340405014462,IPS LCD,1440 * 2304,INTEL,Core-M3,1.2 گیگاهرتز,3.0 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Intel HD Graphics 615,,62977
apple,"
لپ تاپ اپل مک بوک پرو مدل MPXX2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2017 MPXX2 13 inch with Touch Bar and Retina Display Laptop
",18999000,19199000,15 * 213 * 305 میلیمتر,1.3,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,3.1 گیگاهرتز,3.5 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Iris Plus Graphics 650,,51800
apple,"
لپ تاپ اپل مک بوک پرو مدل MPXW2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2017 MPXW2 13 inch with Touch Bar and Retina Display Laptop
",107950000,108350000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,3.1 گیگاهرتز,3.5 گیگاهرتز,,8 گیگابایت,DDR3,512 گیگابایت,SSD,Intel,Iris Plus Graphics 650,,51802
apple,"
لپ تاپ اپل مک بوک پرو مدل MPTU2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2017 MPTU2 15.4 inch with Touch Bar and Retina Display Laptop
",15200000,15300000,15 * 241 * 351 میلیمتر,1.82,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,2.8 گیگا هرتز,3.8 گیگاهرتز,,16 گیگابایت,DDR3,256 گیگابایت,SSD,AMD Radeon ,Pro 555,2 گیگا بایت,51803
apple,"
لب تاپ اپل مک بوک پرو مدل ام جی ایکس 92 با صفحه نمایش رتینا
","
MacBook Pro Retina MGX92 Core i5 8GB 512GB SSD Intel Laptop
",36990000,37190000,18 × 219 × 313 میلی‌متر,1.57,آلترابوک,13.3,Retina LED-Backlit Display with IPS Technology,1600 * 2560,INTEL,Core i5,2.8 گیگا هرتز,3 مگابایت,,8 گیگابایت,DDR3,512 گیگابایت,SSD,Intel,Iris Pro Graphics,,1197
apple,"
لب تاپ اپل مک بوک پرو مدل ام سی 976
","
MacBookPro-MC976
",37500000,46300000,358.9 * 247.1 * 18 میلیمتر,2.02,,15.4,LED-Backlit Retina,1800 * 2880,INTEL,Core i7,2.6 گیگا هرتز,6 مگابایت,,8 گیگابایت,DDR3L,512 گیگابایت,SSD,Nvidia Gforce,GT 650M GDDR5,1 گیگا بایت,1412
apple,"
لب تاپ اپل مک بوک ایر مدل ام جی وی ام 2
","
MacBookAir-MJVM2
",95000000,95900000,299 * 249 * 17.78 میلی‌متر,1.08,,15.356340405014462,TFT LED-Backlit LCD,768 * 1366,INTEL,Core i5,5th Generation-Broadwell,1.6 گیگاهرتز,,4 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,HD Graphics 6000,,1553
apple,"
لب تاپ اپل مک بوک ایر مدل ام جی وی جی 2
","
MacBookAir-MJVG2
",54380000,55380000,17 * 277 * 325 میلی‌متر,1.35,,15.356340405014462,TFT LED-Backlit LCD,900 * 1440,INTEL,Core i5,5th Generation-Broadwell,1.6 گیگاهرتز,,4 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,HD Graphics 6000,,1556
apple,"
لپ تاپ اپل مک بوک ام کی 4 ام 2
","
MacBook MK4M2 12 Inch with Retina Display Laptop
",73000000,74000000,13.1 * 196.5 * 285 میلیمتر,6.968171408250355,,15.356340405014462,IPS LCD,1440*1050 ,INTEL,Core-M,5th Generation-Broadwell,1.2 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,HD Graphics 5300,,4569
apple,"
لپ تاپ اپل مک بوک ایر ام ام جی اف 2
","
MacBook Air 2015 MMGF2 - 13 Inch Laptop
",25550000,29599000,17 * 227 * 325 میلیمتر,1.35,مک‌بوک,15.356340405014462,TFT LED-backlit LCD,900 * 1440,INTEL,Core i5,5th Generation-Broadwell,1.6 گیگاهرتز,3 مگابایت,8 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,HD Graphics 6000,,42240
apple,"
لپ تاپ اپل مک بوک پرو مدل MLL42 با صفحه نمایش رتینا
","
MacBook Pro 2016 MLL42 13 inch with Retina Display Laptop
",88300000,88400000,305 * 15 * 213 میلیمتر,1.36,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.0 گیگا هرتز,3.1 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Iris Graphics 540,,48417
