date_pr,date_gr,price_avg
1374/07/20,1995/10/12 00:00:00,3862.9
1374/07/22,1995/10/14 00:00:00,3862.9
1374/07/23,1995/10/15 00:00:00,3862.9
1374/07/24,1995/10/16 00:00:00,3862.9
1374/07/25,1995/10/17 00:00:00,3862.9
1374/07/26,1995/10/18 00:00:00,3862.9
1374/07/27,1995/10/19 00:00:00,3862.9
1374/07/29,1995/10/21 00:00:00,3862.9
1374/07/30,1995/10/22 00:00:00,3862.9
1374/08/01,1995/10/23 00:00:00,3797.2
1374/08/02,1995/10/24 00:00:00,3797.2
1374/08/03,1995/10/25 00:00:00,3797.2
1374/08/04,1995/10/26 00:00:00,3797.2
1374/08/06,1995/10/28 00:00:00,3797.2
1374/08/07,1995/10/29 00:00:00,3797.2
1374/08/08,1995/10/30 00:00:00,3797.2
1374/08/09,1995/10/31 00:00:00,3797.2
1374/08/10,1995/11/01 00:00:00,3797.2
1374/08/11,1995/11/02 00:00:00,3797.2
1374/08/13,1995/11/04 00:00:00,3797.2
1374/08/14,1995/11/05 00:00:00,3797.2
1374/08/15,1995/11/06 00:00:00,3797.2
1374/08/16,1995/11/07 00:00:00,3797.2
1374/08/17,1995/11/08 00:00:00,3797.2
1374/08/18,1995/11/09 00:00:00,3797.2
1374/08/20,1995/11/11 00:00:00,3797.2
1374/08/21,1995/11/12 00:00:00,3797.2
1374/08/22,1995/11/13 00:00:00,3797.2
1374/08/23,1995/11/14 00:00:00,3797.2
1374/08/24,1995/11/15 00:00:00,3797.2
1374/08/25,1995/11/16 00:00:00,3797.2
1374/08/27,1995/11/18 00:00:00,3797.2
1374/08/28,1995/11/19 00:00:00,3797.2
1374/08/29,1995/11/20 00:00:00,3797.2
1374/08/30,1995/11/21 00:00:00,3797.2
1374/09/01,1995/11/22 00:00:00,3972.8
1374/09/02,1995/11/23 00:00:00,3972.8
1374/09/04,1995/11/25 00:00:00,3972.8
1374/09/05,1995/11/26 00:00:00,3972.8
1374/09/06,1995/11/27 00:00:00,3972.8
1374/09/07,1995/11/28 00:00:00,3972.8
1374/09/08,1995/11/29 00:00:00,3972.8
1374/09/09,1995/11/30 00:00:00,3972.8
1374/09/11,1995/12/02 00:00:00,3972.8
1374/09/12,1995/12/03 00:00:00,3972.8
1374/09/13,1995/12/04 00:00:00,3972.8
1374/09/14,1995/12/05 00:00:00,3972.8
1374/09/15,1995/12/06 00:00:00,3972.8
1374/09/16,1995/12/07 00:00:00,3972.8
1374/09/18,1995/12/09 00:00:00,3972.8
1374/09/19,1995/12/10 00:00:00,3972.8
1374/09/20,1995/12/11 00:00:00,3972.8
1374/09/21,1995/12/12 00:00:00,3972.8
1374/09/22,1995/12/13 00:00:00,3972.8
1374/09/23,1995/12/14 00:00:00,3972.8
1374/09/25,1995/12/16 00:00:00,3972.8
1374/09/26,1995/12/17 00:00:00,3972.8
1374/09/27,1995/12/18 00:00:00,3972.8
1374/09/28,1995/12/19 00:00:00,3972.8
1374/09/29,1995/12/20 00:00:00,3972.8
1374/09/30,1995/12/21 00:00:00,3972.8
1374/10/02,1995/12/23 00:00:00,4088.7
1374/10/03,1995/12/24 00:00:00,4088.7
1374/10/04,1995/12/25 00:00:00,4088.7
1374/10/05,1995/12/26 00:00:00,4088.7
1374/10/06,1995/12/27 00:00:00,4088.7
1374/10/07,1995/12/28 00:00:00,4088.7
1374/10/09,1995/12/30 00:00:00,4088.7
1374/10/10,1995/12/31 00:00:00,4088.7
1374/10/11,1996/01/01 00:00:00,4088.7
1374/10/12,1996/01/02 00:00:00,4088.7
1374/10/13,1996/01/03 00:00:00,4088.7
1374/10/14,1996/01/04 00:00:00,4088.7
1374/10/16,1996/01/06 00:00:00,4088.7
1374/10/17,1996/01/07 00:00:00,4088.7
1374/10/18,1996/01/08 00:00:00,4088.7
1374/10/19,1996/01/09 00:00:00,4088.7
1374/10/20,1996/01/10 00:00:00,4088.7
1374/10/21,1996/01/11 00:00:00,4088.7
1374/10/23,1996/01/13 00:00:00,4088.7
1374/10/24,1996/01/14 00:00:00,4088.7
1374/10/25,1996/01/15 00:00:00,4088.7
1374/10/26,1996/01/16 00:00:00,4088.7
1374/10/27,1996/01/17 00:00:00,4088.7
1374/10/28,1996/01/18 00:00:00,4088.7
1374/10/30,1996/01/20 00:00:00,4088.7
1374/11/01,1996/01/21 00:00:00,4064.0
1374/11/02,1996/01/22 00:00:00,4064.0
1374/11/03,1996/01/23 00:00:00,4064.0
1374/11/04,1996/01/24 00:00:00,4064.0
1374/11/05,1996/01/25 00:00:00,4064.0
1374/11/07,1996/01/27 00:00:00,4064.0
1374/11/08,1996/01/28 00:00:00,4064.0
1374/11/09,1996/01/29 00:00:00,4064.0
1374/11/10,1996/01/30 00:00:00,4064.0
1374/11/11,1996/01/31 00:00:00,4064.0
1374/11/12,1996/02/01 00:00:00,4064.0
1374/11/14,1996/02/03 00:00:00,4064.0
1374/11/15,1996/02/04 00:00:00,4064.0
1374/11/16,1996/02/05 00:00:00,4064.0
1374/11/17,1996/02/06 00:00:00,4064.0
1374/11/18,1996/02/07 00:00:00,4064.0
1374/11/19,1996/02/08 00:00:00,4064.0
1374/11/21,1996/02/10 00:00:00,4064.0
1374/11/22,1996/02/11 00:00:00,4064.0
1374/11/23,1996/02/12 00:00:00,4064.0
1374/11/24,1996/02/13 00:00:00,4064.0
1374/11/25,1996/02/14 00:00:00,4064.0
1374/11/26,1996/02/15 00:00:00,4064.0
1374/11/28,1996/02/17 00:00:00,4064.0
1374/11/29,1996/02/18 00:00:00,4064.0
1374/11/30,1996/02/19 00:00:00,4064.0
1374/12/01,1996/02/20 00:00:00,4035.4
1374/12/02,1996/02/21 00:00:00,4035.4
1374/12/03,1996/02/22 00:00:00,4035.4
1374/12/05,1996/02/24 00:00:00,4035.4
1374/12/06,1996/02/25 00:00:00,4035.4
1374/12/07,1996/02/26 00:00:00,4035.4
1374/12/08,1996/02/27 00:00:00,4035.4
1374/12/09,1996/02/28 00:00:00,4035.4
1374/12/10,1996/02/29 00:00:00,4035.4
1374/12/12,1996/03/02 00:00:00,4035.4
1374/12/13,1996/03/03 00:00:00,4035.4
1374/12/14,1996/03/04 00:00:00,4035.4
1374/12/15,1996/03/05 00:00:00,4035.4
1374/12/16,1996/03/06 00:00:00,4035.4
1374/12/17,1996/03/07 00:00:00,4035.4
1374/12/19,1996/03/09 00:00:00,4035.4
1374/12/20,1996/03/10 00:00:00,4035.4
1374/12/21,1996/03/11 00:00:00,4035.4
1374/12/22,1996/03/12 00:00:00,4035.4
1374/12/23,1996/03/13 00:00:00,4035.4
1374/12/24,1996/03/14 00:00:00,4035.4
1374/12/26,1996/03/16 00:00:00,4035.4
1374/12/27,1996/03/17 00:00:00,4035.4
1374/12/28,1996/03/18 00:00:00,4035.4
1374/12/29,1996/03/19 00:00:00,4035.4
1375/01/01,1996/03/20 00:00:00,4210.6
1375/01/02,1996/03/21 00:00:00,4210.6
1375/01/04,1996/03/23 00:00:00,4210.6
1375/01/05,1996/03/24 00:00:00,4210.6
1375/01/06,1996/03/25 00:00:00,4210.6
1375/01/07,1996/03/26 00:00:00,4210.6
1375/01/08,1996/03/27 00:00:00,4210.6
1375/01/09,1996/03/28 00:00:00,4210.6
1375/01/11,1996/03/30 00:00:00,4210.6
1375/01/12,1996/03/31 00:00:00,4210.6
1375/01/13,1996/04/01 00:00:00,4210.6
1375/01/14,1996/04/02 00:00:00,4210.6
1375/01/15,1996/04/03 00:00:00,4210.6
1375/01/16,1996/04/04 00:00:00,4210.6
1375/01/18,1996/04/06 00:00:00,4210.6
1375/01/19,1996/04/07 00:00:00,4210.6
1375/01/20,1996/04/08 00:00:00,4210.6
1375/01/21,1996/04/09 00:00:00,4210.6
1375/01/22,1996/04/10 00:00:00,4210.6
1375/01/23,1996/04/11 00:00:00,4210.6
1375/01/25,1996/04/13 00:00:00,4210.6
1375/01/26,1996/04/14 00:00:00,4210.6
1375/01/27,1996/04/15 00:00:00,4210.6
1375/01/28,1996/04/16 00:00:00,4210.6
1375/01/29,1996/04/17 00:00:00,4210.6
1375/01/30,1996/04/18 00:00:00,4210.6
1375/02/01,1996/04/20 00:00:00,4200.5
1375/02/02,1996/04/21 00:00:00,4200.5
1375/02/03,1996/04/22 00:00:00,4200.5
1375/02/04,1996/04/23 00:00:00,4200.5
1375/02/05,1996/04/24 00:00:00,4200.5
1375/02/06,1996/04/25 00:00:00,4200.5
1375/02/08,1996/04/27 00:00:00,4200.5
1375/02/09,1996/04/28 00:00:00,4200.5
1375/02/10,1996/04/29 00:00:00,4200.5
1375/02/11,1996/04/30 00:00:00,4200.5
1375/02/12,1996/05/01 00:00:00,4200.5
1375/02/13,1996/05/02 00:00:00,4200.5
1375/02/15,1996/05/04 00:00:00,4200.5
1375/02/16,1996/05/05 00:00:00,4200.5
1375/02/17,1996/05/06 00:00:00,4200.5
1375/02/18,1996/05/07 00:00:00,4200.5
1375/02/19,1996/05/08 00:00:00,4200.5
1375/02/20,1996/05/09 00:00:00,4200.5
1375/02/22,1996/05/11 00:00:00,4200.5
1375/02/23,1996/05/12 00:00:00,4200.5
1375/02/24,1996/05/13 00:00:00,4200.5
1375/02/25,1996/05/14 00:00:00,4200.5
1375/02/26,1996/05/15 00:00:00,4200.5
1375/02/27,1996/05/16 00:00:00,4200.5
1375/02/29,1996/05/18 00:00:00,4200.5
1375/02/30,1996/05/19 00:00:00,4200.5
1375/02/31,1996/05/20 00:00:00,4200.5
1375/03/01,1996/05/21 00:00:00,4184.2
1375/03/02,1996/05/22 00:00:00,4184.2
1375/03/03,1996/05/23 00:00:00,4184.2
1375/03/05,1996/05/25 00:00:00,4184.2
1375/03/06,1996/05/26 00:00:00,4184.2
1375/03/07,1996/05/27 00:00:00,4184.2
1375/03/08,1996/05/28 00:00:00,4184.2
1375/03/09,1996/05/29 00:00:00,4184.2
1375/03/10,1996/05/30 00:00:00,4184.2
1375/03/12,1996/06/01 00:00:00,4184.2
1375/03/13,1996/06/02 00:00:00,4184.2
1375/03/14,1996/06/03 00:00:00,4184.2
1375/03/15,1996/06/04 00:00:00,4184.2
1375/03/16,1996/06/05 00:00:00,4184.2
1375/03/17,1996/06/06 00:00:00,4184.2
1375/03/19,1996/06/08 00:00:00,4184.2
1375/03/20,1996/06/09 00:00:00,4184.2
1375/03/21,1996/06/10 00:00:00,4184.2
1375/03/22,1996/06/11 00:00:00,4184.2
1375/03/23,1996/06/12 00:00:00,4184.2
1375/03/24,1996/06/13 00:00:00,4184.2
1375/03/26,1996/06/15 00:00:00,4184.2
1375/03/27,1996/06/16 00:00:00,4184.2
1375/03/28,1996/06/17 00:00:00,4184.2
1375/03/29,1996/06/18 00:00:00,4184.2
1375/03/30,1996/06/19 00:00:00,4184.2
1375/03/31,1996/06/20 00:00:00,4184.2
1375/04/02,1996/06/22 00:00:00,4206.9
1375/04/03,1996/06/23 00:00:00,4206.9
1375/04/04,1996/06/24 00:00:00,4206.9
1375/04/05,1996/06/25 00:00:00,4206.9
1375/04/06,1996/06/26 00:00:00,4206.9
1375/04/07,1996/06/27 00:00:00,4206.9
1375/04/09,1996/06/29 00:00:00,4206.9
1375/04/10,1996/06/30 00:00:00,4206.9
1375/04/11,1996/07/01 00:00:00,4206.9
1375/04/12,1996/07/02 00:00:00,4206.9
1375/04/13,1996/07/03 00:00:00,4206.9
1375/04/14,1996/07/04 00:00:00,4206.9
1375/04/16,1996/07/06 00:00:00,4206.9
1375/04/17,1996/07/07 00:00:00,4206.9
1375/04/18,1996/07/08 00:00:00,4206.9
1375/04/19,1996/07/09 00:00:00,4206.9
1375/04/20,1996/07/10 00:00:00,4206.9
1375/04/21,1996/07/11 00:00:00,4206.9
1375/04/23,1996/07/13 00:00:00,4206.9
1375/04/24,1996/07/14 00:00:00,4206.9
1375/04/25,1996/07/15 00:00:00,4206.9
1375/04/26,1996/07/16 00:00:00,4206.9
1375/04/27,1996/07/17 00:00:00,4206.9
1375/04/28,1996/07/18 00:00:00,4206.9
1375/04/30,1996/07/20 00:00:00,4206.9
1375/04/31,1996/07/21 00:00:00,4206.9
1375/05/01,1996/07/22 00:00:00,4232.0
1375/05/02,1996/07/23 00:00:00,4232.0
1375/05/03,1996/07/24 00:00:00,4232.0
1375/05/04,1996/07/25 00:00:00,4232.0
1375/05/06,1996/07/27 00:00:00,4232.0
1375/05/07,1996/07/28 00:00:00,4232.0
1375/05/08,1996/07/29 00:00:00,4232.0
1375/05/09,1996/07/30 00:00:00,4232.0
1375/05/10,1996/07/31 00:00:00,4232.0
1375/05/11,1996/08/01 00:00:00,4232.0
1375/05/13,1996/08/03 00:00:00,4232.0
1375/05/14,1996/08/04 00:00:00,4232.0
1375/05/15,1996/08/05 00:00:00,4232.0
1375/05/16,1996/08/06 00:00:00,4232.0
1375/05/17,1996/08/07 00:00:00,4232.0
1375/05/18,1996/08/08 00:00:00,4232.0
1375/05/20,1996/08/10 00:00:00,4232.0
1375/05/21,1996/08/11 00:00:00,4232.0
1375/05/22,1996/08/12 00:00:00,4232.0
1375/05/23,1996/08/13 00:00:00,4232.0
1375/05/24,1996/08/14 00:00:00,4232.0
1375/05/25,1996/08/15 00:00:00,4232.0
1375/05/27,1996/08/17 00:00:00,4232.0
1375/05/28,1996/08/18 00:00:00,4232.0
1375/05/29,1996/08/19 00:00:00,4232.0
1375/05/30,1996/08/20 00:00:00,4232.0
1375/05/31,1996/08/21 00:00:00,4232.0
1375/06/01,1996/08/22 00:00:00,4312.7
1375/06/03,1996/08/24 00:00:00,4312.7
1375/06/04,1996/08/25 00:00:00,4312.7
1375/06/05,1996/08/26 00:00:00,4312.7
1375/06/06,1996/08/27 00:00:00,4312.7
1375/06/07,1996/08/28 00:00:00,4312.7
1375/06/08,1996/08/29 00:00:00,4312.7
1375/06/10,1996/08/31 00:00:00,4312.7
1375/06/11,1996/09/01 00:00:00,4312.7
1375/06/12,1996/09/02 00:00:00,4312.7
1375/06/13,1996/09/03 00:00:00,4312.7
1375/06/14,1996/09/04 00:00:00,4312.7
1375/06/15,1996/09/05 00:00:00,4312.7
1375/06/17,1996/09/07 00:00:00,4312.7
1375/06/18,1996/09/08 00:00:00,4312.7
1375/06/19,1996/09/09 00:00:00,4312.7
1375/06/20,1996/09/10 00:00:00,4312.7
1375/06/21,1996/09/11 00:00:00,4312.7
1375/06/22,1996/09/12 00:00:00,4312.7
1375/06/24,1996/09/14 00:00:00,4312.7
1375/06/25,1996/09/15 00:00:00,4312.7
1375/06/26,1996/09/16 00:00:00,4312.7
1375/06/27,1996/09/17 00:00:00,4312.7
1375/06/28,1996/09/18 00:00:00,4312.7
1375/06/29,1996/09/19 00:00:00,4312.7
1375/06/31,1996/09/21 00:00:00,4312.7
1375/07/01,1996/09/22 00:00:00,4426.1
1375/07/02,1996/09/23 00:00:00,4426.1
1375/07/03,1996/09/24 00:00:00,4426.1
1375/07/04,1996/09/25 00:00:00,4426.1
1375/07/05,1996/09/26 00:00:00,4426.1
1375/07/07,1996/09/28 00:00:00,4426.1
1375/07/08,1996/09/29 00:00:00,4426.1
1375/07/09,1996/09/30 00:00:00,4426.1
1375/07/10,1996/10/01 00:00:00,4426.1
1375/07/11,1996/10/02 00:00:00,4426.1
1375/07/12,1996/10/03 00:00:00,4426.1
1375/07/14,1996/10/05 00:00:00,4426.1
1375/07/15,1996/10/06 00:00:00,4426.1
1375/07/16,1996/10/07 00:00:00,4426.1
1375/07/17,1996/10/08 00:00:00,4426.1
1375/07/18,1996/10/09 00:00:00,4426.1
1375/07/19,1996/10/10 00:00:00,4426.1
1375/07/21,1996/10/12 00:00:00,4426.1
1375/07/22,1996/10/13 00:00:00,4426.1
1375/07/23,1996/10/14 00:00:00,4426.1
1375/07/24,1996/10/15 00:00:00,4426.1
1375/07/25,1996/10/16 00:00:00,4426.1
1375/07/26,1996/10/17 00:00:00,4426.1
1375/07/28,1996/10/19 00:00:00,4426.1
1375/07/29,1996/10/20 00:00:00,4426.1
1375/07/30,1996/10/21 00:00:00,4426.1
1375/08/01,1996/10/22 00:00:00,4651.3
1375/08/02,1996/10/23 00:00:00,4651.3
1375/08/03,1996/10/24 00:00:00,4651.3
1375/08/05,1996/10/26 00:00:00,4651.3
1375/08/06,1996/10/27 00:00:00,4651.3
1375/08/07,1996/10/28 00:00:00,4651.3
1375/08/08,1996/10/29 00:00:00,4651.3
1375/08/09,1996/10/30 00:00:00,4651.3
1375/08/10,1996/10/31 00:00:00,4651.3
1375/08/12,1996/11/02 00:00:00,4651.3
1375/08/13,1996/11/03 00:00:00,4651.3
1375/08/14,1996/11/04 00:00:00,4651.3
1375/08/15,1996/11/05 00:00:00,4651.3
1375/08/16,1996/11/06 00:00:00,4651.3
1375/08/17,1996/11/07 00:00:00,4651.3
1375/08/19,1996/11/09 00:00:00,4651.3
1375/08/20,1996/11/10 00:00:00,4651.3
1375/08/21,1996/11/11 00:00:00,4651.3
1375/08/22,1996/11/12 00:00:00,4651.3
1375/08/23,1996/11/13 00:00:00,4651.3
1375/08/24,1996/11/14 00:00:00,4651.3
1375/08/26,1996/11/16 00:00:00,4651.3
1375/08/27,1996/11/17 00:00:00,4651.3
1375/08/28,1996/11/18 00:00:00,4651.3
1375/08/29,1996/11/19 00:00:00,4651.3
1375/08/30,1996/11/20 00:00:00,4651.3
1375/09/01,1996/11/21 00:00:00,4836.6
1375/09/03,1996/11/23 00:00:00,4836.6
1375/09/04,1996/11/24 00:00:00,4836.6
1375/09/05,1996/11/25 00:00:00,4836.6
1375/09/06,1996/11/26 00:00:00,4836.6
1375/09/07,1996/11/27 00:00:00,4836.6
1375/09/08,1996/11/28 00:00:00,4836.6
1375/09/10,1996/11/30 00:00:00,4836.6
1375/09/11,1996/12/01 00:00:00,4836.6
1375/09/12,1996/12/02 00:00:00,4836.6
1375/09/13,1996/12/03 00:00:00,4836.6
1375/09/14,1996/12/04 00:00:00,4836.6
1375/09/15,1996/12/05 00:00:00,4836.6
1375/09/17,1996/12/07 00:00:00,4836.6
1375/09/18,1996/12/08 00:00:00,4836.6
1375/09/19,1996/12/09 00:00:00,4836.6
1375/09/20,1996/12/10 00:00:00,4836.6
1375/09/21,1996/12/11 00:00:00,4836.6
1375/09/22,1996/12/12 00:00:00,4836.6
1375/09/24,1996/12/14 00:00:00,4836.6
1375/09/25,1996/12/15 00:00:00,4836.6
1375/09/26,1996/12/16 00:00:00,4836.6
1375/09/27,1996/12/17 00:00:00,4836.6
1375/09/28,1996/12/18 00:00:00,4836.6
1375/09/29,1996/12/19 00:00:00,4836.6
1375/10/01,1996/12/21 00:00:00,4811.9
1375/10/02,1996/12/22 00:00:00,4811.9
1375/10/03,1996/12/23 00:00:00,4811.9
1375/10/04,1996/12/24 00:00:00,4811.9
1375/10/05,1996/12/25 00:00:00,4811.9
1375/10/06,1996/12/26 00:00:00,4811.9
1375/10/08,1996/12/28 00:00:00,4811.9
1375/10/09,1996/12/29 00:00:00,4811.9
1375/10/10,1996/12/30 00:00:00,4811.9
1375/10/11,1996/12/31 00:00:00,4811.9
1375/10/12,1997/01/01 00:00:00,4811.9
1375/10/13,1997/01/02 00:00:00,4811.9
1375/10/15,1997/01/04 00:00:00,4811.9
1375/10/16,1997/01/05 00:00:00,4811.9
1375/10/17,1997/01/06 00:00:00,4811.9
1375/10/18,1997/01/07 00:00:00,4811.9
1375/10/19,1997/01/08 00:00:00,4811.9
1375/10/20,1997/01/09 00:00:00,4811.9
1375/10/22,1997/01/11 00:00:00,4811.9
1375/10/23,1997/01/12 00:00:00,4811.9
1375/10/24,1997/01/13 00:00:00,4811.9
1375/10/25,1997/01/14 00:00:00,4811.9
1375/10/26,1997/01/15 00:00:00,4811.9
1375/10/27,1997/01/16 00:00:00,4811.9
1375/10/29,1997/01/18 00:00:00,4811.9
1375/10/30,1997/01/19 00:00:00,4811.9
1375/11/01,1997/01/20 00:00:00,4644.2
1375/11/02,1997/01/21 00:00:00,4644.2
1375/11/03,1997/01/22 00:00:00,4644.2
1375/11/04,1997/01/23 00:00:00,4644.2
1375/11/06,1997/01/25 00:00:00,4644.2
1375/11/07,1997/01/26 00:00:00,4644.2
1375/11/08,1997/01/27 00:00:00,4644.2
1375/11/09,1997/01/28 00:00:00,4644.2
1375/11/10,1997/01/29 00:00:00,4644.2
1375/11/11,1997/01/30 00:00:00,4644.2
1375/11/13,1997/02/01 00:00:00,4644.2
1375/11/14,1997/02/02 00:00:00,4644.2
1375/11/15,1997/02/03 00:00:00,4644.2
1375/11/16,1997/02/04 00:00:00,4644.2
1375/11/17,1997/02/05 00:00:00,4644.2
1375/11/18,1997/02/06 00:00:00,4644.2
1375/11/20,1997/02/08 00:00:00,4644.2
1375/11/21,1997/02/09 00:00:00,4644.2
1375/11/22,1997/02/10 00:00:00,4644.2
1375/11/23,1997/02/11 00:00:00,4644.2
1375/11/24,1997/02/12 00:00:00,4644.2
1375/11/25,1997/02/13 00:00:00,4644.2
1375/11/27,1997/02/15 00:00:00,4644.2
1375/11/28,1997/02/16 00:00:00,4644.2
1375/11/29,1997/02/17 00:00:00,4644.2
1375/11/30,1997/02/18 00:00:00,4644.2
1375/12/01,1997/02/19 00:00:00,4621.4
1375/12/02,1997/02/20 00:00:00,4621.4
1375/12/04,1997/02/22 00:00:00,4621.4
1375/12/05,1997/02/23 00:00:00,4621.4
1375/12/06,1997/02/24 00:00:00,4621.4
1375/12/07,1997/02/25 00:00:00,4621.4
1375/12/08,1997/02/26 00:00:00,4621.4
1375/12/09,1997/02/27 00:00:00,4621.4
1375/12/11,1997/03/01 00:00:00,4621.4
1375/12/12,1997/03/02 00:00:00,4621.4
1375/12/13,1997/03/03 00:00:00,4621.4
1375/12/14,1997/03/04 00:00:00,4621.4
1375/12/15,1997/03/05 00:00:00,4621.4
1375/12/16,1997/03/06 00:00:00,4621.4
1375/12/18,1997/03/08 00:00:00,4621.4
1375/12/19,1997/03/09 00:00:00,4621.4
1375/12/20,1997/03/10 00:00:00,4621.4
1375/12/21,1997/03/11 00:00:00,4621.4
1375/12/22,1997/03/12 00:00:00,4621.4
1375/12/23,1997/03/13 00:00:00,4621.4
1375/12/25,1997/03/15 00:00:00,4621.4
1375/12/26,1997/03/16 00:00:00,4621.4
1375/12/27,1997/03/17 00:00:00,4621.4
1375/12/28,1997/03/18 00:00:00,4621.4
1375/12/29,1997/03/19 00:00:00,4621.4
1375/12/30,1997/03/20 00:00:00,4621.4
1376/01/02,1997/03/22 00:00:00,4688.4
1376/01/03,1997/03/23 00:00:00,4688.4
1376/01/04,1997/03/24 00:00:00,4688.4
1376/01/05,1997/03/25 00:00:00,4688.4
1376/01/06,1997/03/26 00:00:00,4688.4
1376/01/07,1997/03/27 00:00:00,4688.4
1376/01/09,1997/03/29 00:00:00,4688.4
1376/01/10,1997/03/30 00:00:00,4688.4
1376/01/11,1997/03/31 00:00:00,4688.4
1376/01/12,1997/04/01 00:00:00,4688.4
1376/01/13,1997/04/02 00:00:00,4688.4
1376/01/14,1997/04/03 00:00:00,4688.4
1376/01/16,1997/04/05 00:00:00,4688.4
1376/01/17,1997/04/06 00:00:00,4688.4
1376/01/18,1997/04/07 00:00:00,4688.4
1376/01/19,1997/04/08 00:00:00,4688.4
1376/01/20,1997/04/09 00:00:00,4688.4
1376/01/21,1997/04/10 00:00:00,4688.4
1376/01/23,1997/04/12 00:00:00,4688.4
1376/01/24,1997/04/13 00:00:00,4688.4
1376/01/25,1997/04/14 00:00:00,4688.4
1376/01/26,1997/04/15 00:00:00,4688.4
1376/01/27,1997/04/16 00:00:00,4688.4
1376/01/28,1997/04/17 00:00:00,4688.4
1376/01/30,1997/04/19 00:00:00,4688.4
1376/01/31,1997/04/20 00:00:00,4688.4
1376/02/01,1997/04/21 00:00:00,4748.1
1376/02/02,1997/04/22 00:00:00,4748.1
1376/02/03,1997/04/23 00:00:00,4748.1
1376/02/04,1997/04/24 00:00:00,4748.1
1376/02/06,1997/04/26 00:00:00,4748.1
1376/02/07,1997/04/27 00:00:00,4748.1
1376/02/08,1997/04/28 00:00:00,4748.1
1376/02/09,1997/04/29 00:00:00,4748.1
1376/02/10,1997/04/30 00:00:00,4748.1
1376/02/11,1997/05/01 00:00:00,4748.1
1376/02/13,1997/05/03 00:00:00,4748.1
1376/02/14,1997/05/04 00:00:00,4748.1
1376/02/15,1997/05/05 00:00:00,4748.1
1376/02/16,1997/05/06 00:00:00,4748.1
1376/02/17,1997/05/07 00:00:00,4748.1
1376/02/18,1997/05/08 00:00:00,4748.1
1376/02/20,1997/05/10 00:00:00,4748.1
1376/02/21,1997/05/11 00:00:00,4748.1
1376/02/22,1997/05/12 00:00:00,4748.1
1376/02/23,1997/05/13 00:00:00,4748.1
1376/02/24,1997/05/14 00:00:00,4748.1
1376/02/25,1997/05/15 00:00:00,4748.1
1376/02/27,1997/05/17 00:00:00,4748.1
1376/02/28,1997/05/18 00:00:00,4748.1
1376/02/29,1997/05/19 00:00:00,4748.1
1376/02/30,1997/05/20 00:00:00,4748.1
1376/02/31,1997/05/21 00:00:00,4748.1
1376/03/01,1997/05/22 00:00:00,4825.3
1376/03/03,1997/05/24 00:00:00,4825.3
1376/03/04,1997/05/25 00:00:00,4825.3
1376/03/05,1997/05/26 00:00:00,4825.3
1376/03/06,1997/05/27 00:00:00,4825.3
1376/03/07,1997/05/28 00:00:00,4825.3
1376/03/08,1997/05/29 00:00:00,4825.3
1376/03/10,1997/05/31 00:00:00,4825.3
1376/03/11,1997/06/01 00:00:00,4825.3
1376/03/12,1997/06/02 00:00:00,4825.3
1376/03/13,1997/06/03 00:00:00,4825.3
1376/03/14,1997/06/04 00:00:00,4825.3
1376/03/15,1997/06/05 00:00:00,4825.3
1376/03/17,1997/06/07 00:00:00,4825.3
1376/03/18,1997/06/08 00:00:00,4825.3
1376/03/19,1997/06/09 00:00:00,4825.3
1376/03/20,1997/06/10 00:00:00,4825.3
1376/03/21,1997/06/11 00:00:00,4825.3
1376/03/22,1997/06/12 00:00:00,4825.3
1376/03/24,1997/06/14 00:00:00,4825.3
1376/03/25,1997/06/15 00:00:00,4825.3
1376/03/26,1997/06/16 00:00:00,4825.3
1376/03/27,1997/06/17 00:00:00,4825.3
1376/03/28,1997/06/18 00:00:00,4825.3
1376/03/29,1997/06/19 00:00:00,4825.3
1376/03/31,1997/06/21 00:00:00,4825.3
1376/04/01,1997/06/22 00:00:00,4750.2
1376/04/02,1997/06/23 00:00:00,4750.2
1376/04/03,1997/06/24 00:00:00,4750.2
1376/04/04,1997/06/25 00:00:00,4750.2
1376/04/05,1997/06/26 00:00:00,4750.2
1376/04/07,1997/06/28 00:00:00,4750.2
1376/04/08,1997/06/29 00:00:00,4750.2
1376/04/09,1997/06/30 00:00:00,4750.2
1376/04/10,1997/07/01 00:00:00,4750.2
1376/04/11,1997/07/02 00:00:00,4750.2
1376/04/12,1997/07/03 00:00:00,4750.2
1376/04/14,1997/07/05 00:00:00,4750.2
1376/04/15,1997/07/06 00:00:00,4750.2
1376/04/16,1997/07/07 00:00:00,4750.2
1376/04/17,1997/07/08 00:00:00,4750.2
1376/04/18,1997/07/09 00:00:00,4750.2
1376/04/19,1997/07/10 00:00:00,4750.2
1376/04/21,1997/07/12 00:00:00,4750.2
1376/04/22,1997/07/13 00:00:00,4750.2
1376/04/23,1997/07/14 00:00:00,4750.2
1376/04/24,1997/07/15 00:00:00,4750.2
1376/04/25,1997/07/16 00:00:00,4750.2
1376/04/26,1997/07/17 00:00:00,4750.2
1376/04/28,1997/07/19 00:00:00,4750.2
1376/04/29,1997/07/20 00:00:00,4750.2
1376/04/30,1997/07/21 00:00:00,4750.2
1376/04/31,1997/07/22 00:00:00,4750.2
1376/05/01,1997/07/23 00:00:00,4730.5
1376/05/02,1997/07/24 00:00:00,4730.5
